name, movie, percent of dialogue, percent of fanworks (literal), percent of fanworks (including sub tags), age, gender,  year, script ID, imdb ID, movie words, gross, AO3 works in closest fandom (literal), AO3 works in closest fandom (including fandom subtags), AO3 closest fandom,title similarity
quigley,Critters 2,0.0308815272319,-1,-1,None,m,1988,7261,tt0094919,3562,8,-1,0,,0
reverend fisher,Critters 2,0.0336889387984,-1,-1,None,m,1988,7261,tt0094919,3562,8,-1,0,,0
wesley,Critters 2,0.0539023020775,-1,-1,23,m,1988,7261,tt0094919,3562,8,-1,0,,0
Arthur Shaw,Tower Heist,0.105657708628,-1,-1,75,m,2011,7278,tt0471042,7070,85,-1,0,,0
charlie,Tower Heist,0.0734087694484,-1,-1,36,m,2011,7278,tt0471042,7070,85,-1,0,,0
director mazin,Tower Heist,0.0147100424328,-1,-1,54,m,2011,7278,tt0471042,7070,85,-1,0,,0
enrique dev'rea,Tower Heist,0.0667609618105,-1,-1,35,m,2011,7278,tt0471042,7070,85,-1,0,,0
jillian,Tower Heist,0.0763790664781,-1,-1,None,f,2011,7278,tt0471042,7070,85,-1,0,,0
Josh Kovaks,Tower Heist,0.449363507779,-1,-1,46,m,2011,7278,tt0471042,7070,85,-1,0,,0
lester,Tower Heist,0.0473833097595,-1,-1,62,m,2011,7278,tt0471042,7070,85,-1,0,,0
mr. simon,Tower Heist,0.0446958981612,-1,-1,76,m,2011,7278,tt0471042,7070,85,-1,0,,0
slide,Tower Heist,0.091513437058,-1,-1,50,m,2011,7278,tt0471042,7070,85,-1,0,,0
susan braniff,Tower Heist,0.0301272984441,-1,-1,None,f,2011,7278,tt0471042,7070,85,-1,0,,0
dana barrett,Ghostbusters,0.0945857795173,0.0016694490818,0.0016694490818,35,f,1984,7290,tt0087332,10731,592,3,3,Ghostbusters (2016),0.631578947368
dr. egon spengl,Ghostbusters,0.108657161495,-1,-1,40,m,1984,7290,tt0087332,10731,592,0,0,,0
dr. peter venkm,Ghostbusters,0.350666293915,-1,-1,34,m,1984,7290,tt0087332,10731,592,0,0,,0
dr. raymond sta,Ghostbusters,0.2095797223,-1,-1,32,m,1984,7290,tt0087332,10731,592,0,0,,0
janine melnitz,Ghostbusters,0.0536762650266,0.00111296605454,0.00111296605454,32,f,1984,7290,tt0087332,10731,592,2,2,Ghostbusters (2016),0.631578947368
louis tully,Ghostbusters,0.0932811480757,0.000556483027268,0.000556483027268,31,m,1984,7290,tt0087332,10731,592,1,1,Ghostbusters (2016),0.631578947368
walter peck,Ghostbusters,0.0503214984624,0.000556483027268,0.000556483027268,37,m,1984,7290,tt0087332,10731,592,1,1,Ghostbusters (2016),0.631578947368
winston zeddmor,Ghostbusters,0.0392321312086,-1,-1,39,m,1984,7290,tt0087332,10731,592,0,0,,0
angela,P2,0.309149228654,-1,-1,27,f,2007,7295,tt0804516,6547,5,-1,0,,0
cop #1,P2,0.0534595998167,-1,-1,None,m,2007,7295,tt0804516,6547,5,-1,0,,0
lorraine,P2,0.0300901176111,-1,-1,37,f,2007,7295,tt0804516,6547,5,-1,0,,0
thomas,P2,0.607301053918,-1,-1,29,m,2007,7295,tt0804516,6547,5,-1,0,,0
aimee,The Spectacular Now,0.215949319918,-1,-1,22,f,2013,7298,tt1714206,10734,7,-1,0,,0
cassidy,The Spectacular Now,0.0705235699646,-1,-1,24,f,2013,7298,tt1714206,10734,7,-1,0,,0
doctor,The Spectacular Now,0.0104341345258,-1,-1,42,m,2013,7298,tt1714206,10734,7,-1,0,,0
holly,The Spectacular Now,0.014346934973,-1,-1,29,f,2013,7298,tt1714206,10734,7,-1,0,,0
krystal's mom,The Spectacular Now,0.0101546487796,-1,-1,None,f,2013,7298,tt1714206,10734,7,-1,0,,0
marcus,The Spectacular Now,0.0177939258431,-1,-1,None,m,2013,7298,tt1714206,10734,7,-1,0,,0
mr. aster,The Spectacular Now,0.0131358300727,-1,-1,45,m,2013,7298,tt1714206,10734,7,-1,0,,0
ricky,The Spectacular Now,0.018446059251,-1,-1,20,m,2013,7298,tt1714206,10734,7,-1,0,,0
sutter,The Spectacular Now,0.585988447922,-1,-1,26,m,2013,7298,tt1714206,10734,7,-1,0,,0
tommy,The Spectacular Now,0.0432271287498,-1,-1,48,m,2013,7298,tt1714206,10734,7,-1,0,,0
allison,Tucker and Dale vs. Evil,0.159938752784,-1,-1,22,f,2010,7302,tt1465522,7184,None,-1,0,,0
chad,Tucker and Dale vs. Evil,0.156180400891,-1,-1,27,m,2010,7302,tt1465522,7184,None,-1,0,,0
chloe,Tucker and Dale vs. Evil,0.0189309576837,-1,-1,28,f,2010,7302,tt1465522,7184,None,-1,0,,0
chuck,Tucker and Dale vs. Evil,0.0210189309577,-1,-1,20,m,2010,7302,tt1465522,7184,None,-1,0,,0
dale,Tucker and Dale vs. Evil,0.330595768374,-1,-1,32,m,2010,7302,tt1465522,7184,None,-1,0,,0
naomi,Tucker and Dale vs. Evil,0.0272828507795,-1,-1,None,f,2010,7302,tt1465522,7184,None,-1,0,,0
sheriff,Tucker and Dale vs. Evil,0.0430122494432,-1,-1,None,m,2010,7302,tt1465522,7184,None,-1,0,,0
tucker,Tucker and Dale vs. Evil,0.243040089087,-1,-1,39,m,2010,7302,tt1465522,7184,None,-1,0,,0
agatha weiss,Maps to the Stars,0.145544290288,-1,-1,25,f,2014,7307,tt2172584,7496,None,-1,0,,0
benjie weiss,Maps to the Stars,0.178361792956,-1,-1,None,m,2014,7307,tt2172584,7496,None,-1,0,,0
cammy,Maps to the Stars,0.014674493063,-1,-1,None,f,2014,7307,tt2172584,7496,None,-1,0,,0
Christina Weiss,Maps to the Stars,0.0409551760939,-1,-1,46,f,2014,7307,tt2172584,7496,None,-1,0,,0
clarice taggart,Maps to the Stars,0.0348185699039,-1,-1,27,f,2014,7307,tt2172584,7496,None,-1,0,,0
damien javitz,Maps to the Stars,0.0221451440768,-1,-1,None,m,2014,7307,tt2172584,7496,None,-1,0,,0
Dr. Stafford We,Maps to the Stars,0.121398078975,-1,-1,48,m,2014,7307,tt2172584,7496,None,-1,0,,0
genie,Maps to the Stars,0.0644343649947,-1,-1,80,f,2014,7307,tt2172584,7496,None,-1,0,,0
havana segrand,Maps to the Stars,0.214247598719,-1,-1,54,f,2014,7307,tt2172584,7496,None,-1,0,,0
jeb,Maps to the Stars,0.0166755602988,-1,-1,None,m,2014,7307,tt2172584,7496,None,-1,0,,0
jerome fontana,Maps to the Stars,0.0449573105656,-1,-1,28,m,2014,7307,tt2172584,7496,None,-1,0,,0
rhett,Maps to the Stars,0.031750266809,-1,-1,22,m,2014,7307,tt2172584,7496,None,-1,0,,0
sam,Maps to the Stars,0.0370864461046,-1,-1,17,f,2014,7307,tt2172584,7496,None,-1,0,,0
sterl carruth,Maps to the Stars,0.0180096051227,-1,-1,None,m,2014,7307,tt2172584,7496,None,-1,0,,0
talkshow host,Maps to the Stars,0.0149413020277,-1,-1,None,m,2014,7307,tt2172584,7496,None,-1,0,,0
ben ripley,The Great Outdoors,0.0283838169879,-1,-1,11,m,1988,7308,tt0095253,9442,87,-1,0,,0
buck ripley,The Great Outdoors,0.0621690319847,-1,-1,17,m,1988,7308,tt0095253,9442,87,-1,0,,0
cammie,The Great Outdoors,0.0342088540563,-1,-1,17,f,1988,7308,tt0095253,9442,87,-1,0,,0
chet ripley,The Great Outdoors,0.302372378733,-1,-1,38,m,1988,7308,tt0095253,9442,87,-1,0,,0
connie ripley,The Great Outdoors,0.0497775894938,-1,-1,36,f,1988,7308,tt0095253,9442,87,-1,0,,0
kate craig,The Great Outdoors,0.0590976488032,-1,-1,30,f,1988,7308,tt0095253,9442,87,-1,0,,0
roman craig,The Great Outdoors,0.401398008896,-1,-1,36,m,1988,7308,tt0095253,9442,87,-1,0,,0
wally,The Great Outdoors,0.0625926710443,-1,-1,58,m,1988,7308,tt0095253,9442,87,-1,0,,0
carol,Star Trek II: The Wrath of Khan,0.096756358275,-1,-1,40,f,1982,7311,tt0084726,10852,42,-1,0,,0
chekov,Star Trek II: The Wrath of Khan,0.0645963877626,-1,-1,46,m,1982,7311,tt0084726,10852,42,-1,0,,0
david,Star Trek II: The Wrath of Khan,0.0525248802064,-1,-1,23,m,1982,7311,tt0084726,10852,42,-1,0,,0
joachim,Star Trek II: The Wrath of Khan,0.0230372281607,-1,-1,30,m,1982,7311,tt0084726,10852,42,-1,0,,0
khan,Star Trek II: The Wrath of Khan,0.111776631036,-1,-1,62,m,1982,7311,tt0084726,10852,42,-1,0,,0
kirk,Star Trek II: The Wrath of Khan,0.320678215997,-1,-1,51,m,1982,7311,tt0084726,10852,42,-1,0,,0
saavik,Star Trek II: The Wrath of Khan,0.0823811279027,-1,-1,31,f,1982,7311,tt0084726,10852,42,-1,0,,0
scotty,Star Trek II: The Wrath of Khan,0.024511610763,-1,-1,62,m,1982,7311,tt0084726,10852,42,-1,0,,0
spock,Star Trek II: The Wrath of Khan,0.128086988574,-1,-1,51,m,1982,7311,tt0084726,10852,42,-1,0,,0
sulu,Star Trek II: The Wrath of Khan,0.0208256542573,-1,-1,45,m,1982,7311,tt0084726,10852,42,-1,0,,0
terrell,Star Trek II: The Wrath of Khan,0.0422042019904,-1,-1,43,m,1982,7311,tt0084726,10852,42,-1,0,,0
uhura,Star Trek II: The Wrath of Khan,0.0326207150756,-1,-1,50,f,1982,7311,tt0084726,10852,42,-1,0,,0
alice monroe,Memoirs of an Invisible Man,0.12674470959,-1,-1,32,f,1992,7323,tt0104850,8884,30,-1,0,,0
cab driver,Memoirs of an Invisible Man,0.0114813147231,-1,-1,None,m,1992,7323,tt0104850,8884,30,-1,0,,0
cathy ditolla,Memoirs of an Invisible Man,0.0122692480864,-1,-1,35,f,1992,7323,tt0104850,8884,30,-1,0,,0
chairman of the,Memoirs of an Invisible Man,0.0120441242683,-1,-1,45,m,1992,7323,tt0104850,8884,30,-1,0,,0
david jenkins,Memoirs of an Invisible Man,0.156461053579,-1,-1,45,m,1992,7323,tt0104850,8884,30,-1,0,,0
dr. bernard wac,Memoirs of an Invisible Man,0.0415353444394,-1,-1,54,m,1992,7323,tt0104850,8884,30,-1,0,,0
ellen,Memoirs of an Invisible Man,0.0140702386312,-1,-1,34,f,1992,7323,tt0104850,8884,30,-1,0,,0
george talbot,Memoirs of an Invisible Man,0.0572940117064,-1,-1,45,m,1992,7323,tt0104850,8884,30,-1,0,,0
morrissey,Memoirs of an Invisible Man,0.0230751913552,-1,-1,34,m,1992,7323,tt0104850,8884,30,-1,0,,0
nick halloway,Memoirs of an Invisible Man,0.446307969383,-1,-1,49,m,1992,7323,tt0104850,8884,30,-1,0,,0
richard,Memoirs of an Invisible Man,0.0524538496173,-1,-1,30,m,1992,7323,tt0104850,8884,30,-1,0,,0
tyler,Memoirs of an Invisible Man,0.0127194957226,-1,-1,37,m,1992,7323,tt0104850,8884,30,-1,0,,0
warren singleto,Memoirs of an Invisible Man,0.0335434488969,-1,-1,41,m,1992,7323,tt0104850,8884,30,-1,0,,0
alma,Ghost Story,0.048796079267,0.0316589278176,0.0316589278176,27,f,1981,7324,tt0082449,4693,None,75,75,The Hunger Games (Movies),0.04
david,Ghost Story,0.0929043255913,0.555555555556,0.555555555556,27,m,1981,7324,tt0082449,4693,None,370,370,Newsies (1992),0.0714285714286
edward wanderle,Ghost Story,0.0828894097592,-1,-1,72,m,1981,7324,tt0082449,4693,None,0,0,,0
john jaffrey,Ghost Story,0.0694651608779,-1,-1,80,m,1981,7324,tt0082449,4693,None,0,0,,0
milly,Ghost Story,0.0564670786277,0.00226683937824,0.00226683937824,51,f,1981,7324,tt0082449,4693,None,7,7,South Park,0.0909090909091
nettie dedham,Ghost Story,0.0240784146601,-1,-1,27,f,1981,7324,tt0082449,4693,None,0,0,,0
omar norris,Ghost Story,0.036224163648,-1,-1,38,m,1981,7324,tt0082449,4693,None,0,0,,0
ricky hawthorne,Ghost Story,0.234817813765,-1,-1,82,m,1981,7324,tt0082449,4693,None,0,0,,0
sears james,Ghost Story,0.240997229917,-1,-1,79,m,1981,7324,tt0082449,4693,None,0,0,,0
sheriff hardest,Ghost Story,0.0788408267633,-1,-1,50,m,1981,7324,tt0082449,4693,None,0,0,,0
stella,Ghost Story,0.0345194971234,3.1226580065e-05,4.68398700974e-05,55,f,1981,7324,tt0082449,4693,None,4,6,Harry Potter - J. K. Rowling,0.0714285714286
butler,Deliver Us from Evil,0.0873051224944,-1,-1,43,m,2014,7325,tt2377322,6735,32,-1,0,,0
christina,Deliver Us from Evil,0.0187082405345,-1,-1,None,f,2014,7325,tt2377322,6735,32,-1,0,,0
jen,Deliver Us from Evil,0.0519673348181,-1,-1,34,f,2014,7325,tt2377322,6735,32,-1,0,,0
lucinda,Deliver Us from Evil,0.0198960653304,-1,-1,None,f,2014,7325,tt2377322,6735,32,-1,0,,0
mendoza,Deliver Us from Evil,0.407720861173,-1,-1,37,m,2014,7325,tt2377322,6735,32,-1,0,,0
officer,Deliver Us from Evil,0.0206384558278,-1,-1,36,f,2014,7325,tt2377322,6735,32,-1,0,,0
santino,Deliver Us from Evil,0.026280623608,-1,-1,48,m,2014,7325,tt2377322,6735,32,-1,0,,0
sarchie,Deliver Us from Evil,0.367483296214,-1,-1,46,m,2014,7325,tt2377322,6735,32,-1,0,,0
amadeo,Carlito's Way,0.0415604566109,-1,-1,None,m,1993,7328,tt0106519,9023,77,-1,0,,0
carlito,Carlito's Way,0.225423916657,-1,-1,53,m,1993,7328,tt0106519,9023,77,-1,0,,0
gail,Carlito's Way,0.133990912113,-1,-1,29,f,1993,7328,tt0106519,9023,77,-1,0,,0
guajiro,Carlito's Way,0.0230521999335,-1,-1,25,m,1993,7328,tt0106519,9023,77,-1,0,,0
kleinfeld,Carlito's Way,0.218220104178,-1,-1,33,m,1993,7328,tt0106519,9023,77,-1,0,,0
lalin,Carlito's Way,0.0468801950571,-1,-1,35,m,1993,7328,tt0106519,9023,77,-1,0,,0
norwalk,Carlito's Way,0.0349107835531,-1,-1,45,m,1993,7328,tt0106519,9023,77,-1,0,,0
pachanga,Carlito's Way,0.0608445084783,-1,-1,37,m,1993,7328,tt0106519,9023,77,-1,0,,0
quisqueya,Carlito's Way,0.0154050759171,-1,-1,41,m,1993,7328,tt0106519,9023,77,-1,0,,0
rolando,Carlito's Way,0.0282611104954,-1,-1,58,m,1993,7328,tt0106519,9023,77,-1,0,,0
saso (ron),Carlito's Way,0.0417821123795,-1,-1,57,m,1993,7328,tt0106519,9023,77,-1,0,,0
steffie,Carlito's Way,0.0211681259005,-1,-1,25,f,1993,7328,tt0106519,9023,77,-1,0,,0
tagliaferro,Carlito's Way,0.0645018286601,-1,-1,None,m,1993,7328,tt0106519,9023,77,-1,0,,0
valentin,Carlito's Way,0.0293693893384,-1,-1,48,m,1993,7328,tt0106519,9023,77,-1,0,,0
walberto,Carlito's Way,0.014629280727,-1,-1,None,m,1993,7328,tt0106519,9023,77,-1,0,,0
amber,Ghost Town,0.0133017790109,-1,-1,None,f,2008,7329,tt0995039,12254,15,-1,0,,0
day doorman,Ghost Town,0.118328708993,-1,-1,44,m,2008,7329,tt0995039,12254,15,-1,0,,0
dr. prashar,Ghost Town,0.0146890811164,-1,-1,42,m,2008,7329,tt0995039,12254,15,-1,0,,0
frank,Ghost Town,0.227599151298,-1,-1,45,m,2008,7329,tt0995039,12254,15,-1,0,,0
gwen,Ghost Town,0.13987269463,-1,-1,42,f,2008,7329,tt0995039,12254,15,-1,0,,0
night doorman,Ghost Town,0.0661824710299,-1,-1,None,m,2008,7329,tt0995039,12254,15,-1,0,,0
pincus,Ghost Town,0.377264566672,-1,-1,47,m,2008,7329,tt0995039,12254,15,-1,0,,0
richard,Ghost Town,0.0116696588869,-1,-1,49,m,2008,7329,tt0995039,12254,15,-1,0,,0
surgeon,Ghost Town,0.0173004733148,-1,-1,35,f,2008,7329,tt0995039,12254,15,-1,0,,0
ues lady,Ghost Town,0.0137914150481,-1,-1,None,f,2008,7329,tt0995039,12254,15,-1,0,,0
mac' george mi,Indiana Jones and the Kingdom of the Crystal Skull,0.0791588785047,-1,-1,51,m,2008,7330,tt0367882,10700,384,-1,0,,0
dean charles st,Indiana Jones and the Kingdom of the Crystal Skull,0.0385981308411,-1,-1,59,m,2008,7330,tt0367882,10700,384,-1,0,,0
general ross,Indiana Jones and the Kingdom of the Crystal Skull,0.00981308411215,-1,-1,61,m,2008,7330,tt0367882,10700,384,-1,0,,0
Indiana Jones,Indiana Jones and the Kingdom of the Crystal Skull,0.471401869159,-1,-1,66,m,2008,7330,tt0367882,10700,384,-1,0,,0
Irina Spalko,Indiana Jones and the Kingdom of the Crystal Skull,0.126448598131,-1,-1,39,f,2008,7330,tt0367882,10700,384,-1,0,,0
marion ravenwoo,Indiana Jones and the Kingdom of the Crystal Skull,0.0583177570093,-1,-1,57,f,2008,7330,tt0367882,10700,384,-1,0,,0
mutt williams,Indiana Jones and the Kingdom of the Crystal Skull,0.163177570093,-1,-1,22,m,2008,7330,tt0367882,10700,384,-1,0,,0
professor oxley,Indiana Jones and the Kingdom of the Crystal Skull,0.0380373831776,-1,-1,68,m,2008,7330,tt0367882,10700,384,-1,0,,0
smith,Indiana Jones and the Kingdom of the Crystal Skull,0.015046728972,-1,-1,48,m,2008,7330,tt0367882,10700,384,-1,0,,0
auctioneer,Mortdecai,0.026094551807,-1,-1,60,m,2015,7332,tt3045616,9159,7,-1,0,,0
emil,Mortdecai,0.0175783382465,-1,-1,43,m,2015,7332,tt3045616,9159,7,-1,0,,0
georgina,Mortdecai,0.0480401790588,-1,-1,35,f,2015,7332,tt3045616,9159,7,-1,0,,0
jock,Mortdecai,0.0300251119118,-1,-1,44,m,2015,7332,tt3045616,9159,7,-1,0,,0
johanna,Mortdecai,0.124795283328,-1,-1,43,f,2015,7332,tt3045616,9159,7,-1,0,,0
krampf,Mortdecai,0.0266404629326,-1,-1,63,m,2015,7332,tt3045616,9159,7,-1,0,,0
martland,Mortdecai,0.123375914401,-1,-1,44,m,2015,7332,tt3045616,9159,7,-1,0,,0
maurice,Mortdecai,0.0112457691888,-1,-1,32,m,2015,7332,tt3045616,9159,7,-1,0,,0
mortdecai,Mortdecai,0.540452014412,-1,-1,52,m,2015,7332,tt3045616,9159,7,-1,0,,0
romanov,Mortdecai,0.0137569603669,-1,-1,52,m,2015,7332,tt3045616,9159,7,-1,0,,0
sir graham,Mortdecai,0.0179058849219,-1,-1,None,m,2015,7332,tt3045616,9159,7,-1,0,,0
the duke,Mortdecai,0.0200895294246,-1,-1,72,m,2015,7332,tt3045616,9159,7,-1,0,,0
ernest,Death Becomes Her,0.33850931677,-1,-1,None,m,1992,7342,tt0104070,2254,122,-1,0,,0
helen sharp,Death Becomes Her,0.204968944099,-1,-1,47,f,1992,7342,tt0104070,2254,122,-1,0,,0
lisle von rhuma,Death Becomes Her,0.162377994676,-1,-1,40,f,1992,7342,tt0104070,2254,122,-1,0,,0
madeline ashton,Death Becomes Her,0.294143744454,-1,-1,43,f,1992,7342,tt0104070,2254,122,-1,0,,0
agent lindsey p,Saw IV,0.0741176470588,-1,-1,None,f,2007,7344,tt0890870,5100,80,-1,0,,0
Agent Peter Str,Saw IV,0.182549019608,-1,-1,49,m,2007,7344,tt0890870,5100,80,-1,0,,0
brett,Saw IV,0.0311764705882,-1,-1,None,m,2007,7344,tt0890870,5100,80,-1,0,,0
chang,Saw IV,0.0413725490196,-1,-1,None,m,2007,7344,tt0890870,5100,80,-1,0,,0
eric matthews,Saw IV,0.213921568627,-1,-1,38,m,2007,7344,tt0890870,5100,80,-1,0,,0
gloria,Saw IV,0.0335294117647,-1,-1,None,f,2007,7344,tt0890870,5100,80,-1,0,,0
jeff denlon,Saw IV,0.0509803921569,-1,-1,44,m,2007,7344,tt0890870,5100,80,-1,0,,0
jigsaw,Saw IV,0.0825490196078,-1,-1,65,m,2007,7344,tt0890870,5100,80,-1,0,,0
jill tuck,Saw IV,0.0541176470588,-1,-1,44,f,2007,7344,tt0890870,5100,80,-1,0,,0
lt. daniel rigg,Saw IV,0.0441176470588,-1,-1,None,m,2007,7344,tt0890870,5100,80,-1,0,,0
lt. mark hoffma,Saw IV,0.191568627451,-1,-1,42,m,2007,7344,tt0890870,5100,80,-1,0,,0
clay,The Lazarus Effect,0.155848787447,-1,-1,28,m,2015,7349,tt2918436,5608,26,-1,0,,0
eva,The Lazarus Effect,0.175998573466,-1,-1,24,f,2015,7349,tt2918436,5608,26,-1,0,,0
frank,The Lazarus Effect,0.33880171184,-1,-1,39,m,2015,7349,tt2918436,5608,26,-1,0,,0
niko,The Lazarus Effect,0.148716119829,-1,-1,32,m,2015,7349,tt2918436,5608,26,-1,0,,0
zoe,The Lazarus Effect,0.180634807418,-1,-1,31,f,2015,7349,tt2918436,5608,26,-1,0,,0
captain ramirez,Borderland,0.0174301354077,-1,-1,2007,m,2007,7351,tt0452592,6942,None,0,0,,0
ed,Borderland,0.19014693172,-1,-1,30,m,2007,7351,tt0452592,6942,None,0,0,,0
henry,Borderland,0.29112647652,0.0603576751118,0.0603576751118,29,m,2007,7351,tt0452592,6942,None,324,324,Assassin's Creed - All Media Types,0.0294117647059
lupe,Borderland,0.0270815326995,-1,-1,30,f,2007,7351,tt0452592,6942,None,0,0,,0
mario,Borderland,0.0240564678767,0.00931445603577,0.0100596125186,29,m,2007,7351,tt0452592,6942,None,50,54,Assassin's Creed - All Media Types,0.0294117647059
phil,Borderland,0.114952463267,0.115473441109,0.115473441109,28,m,2007,7351,tt0452592,6942,None,1600,1600,Iron Man (Movies),0.117647058824
randall,Borderland,0.112935753385,0.41610738255,0.41610738255,36,m,2007,7351,tt0452592,6942,None,62,62,Monsters Inc (2001),0.0526315789474
santillan,Borderland,0.0436473638721,-1,-1,40,m,2007,7351,tt0452592,6942,None,0,0,,0
ulises,Borderland,0.0963699222126,-1,-1,54,m,2007,7351,tt0452592,6942,None,0,0,,0
valeria,Borderland,0.0822529530395,0.00881057268722,0.0370044052863,24,f,2007,7351,tt0452592,6942,None,10,42,Fantastic Four,0.142857142857
dennis spencer,Starred Up,0.0984381152382,-1,-1,None,m,2013,7355,tt2567712,7619,None,-1,0,,0
deputy governor,Starred Up,0.0815067594172,-1,-1,None,m,2013,7355,tt2567712,7619,None,-1,0,,0
des,Starred Up,0.0185063656648,-1,-1,None,m,2013,7355,tt2567712,7619,None,-1,0,,0
eric love,Starred Up,0.259482871768,-1,-1,23,m,2013,7355,tt2567712,7619,None,-1,0,,0
hassan,Starred Up,0.0696941855887,-1,-1,30,m,2013,7355,tt2567712,7619,None,-1,0,,0
neville love,Starred Up,0.240582753642,-1,-1,44,m,2013,7355,tt2567712,7619,None,-1,0,,0
oliver baumer,Starred Up,0.156057225358,-1,-1,32,m,2013,7355,tt2567712,7619,None,-1,0,,0
ryan,Starred Up,0.0196876230476,-1,-1,None,m,2013,7355,tt2567712,7619,None,-1,0,,0
tyrone,Starred Up,0.0560441002756,-1,-1,None,m,2013,7355,tt2567712,7619,None,-1,0,,0
dr. robert,Philomena,0.0141884877148,-1,-1,67,m,2013,7358,tt2431286,8669,40,-1,0,,0
jane,Philomena,0.0411812204407,-1,-1,35,f,2013,7358,tt2431286,8669,40,-1,0,,0
john,Philomena,0.0118814165417,-1,-1,None,m,2013,7358,tt2431286,8669,40,-1,0,,0
marcia weller,Philomena,0.0139577805975,-1,-1,47,f,2013,7358,tt2431286,8669,40,-1,0,,0
martin sixsmith,Philomena,0.375706540547,-1,-1,48,m,2013,7358,tt2431286,8669,40,-1,0,,0
mary,Philomena,0.0167262660053,-1,-1,54,f,2013,7358,tt2431286,8669,40,-1,0,,0
pete olsson,Philomena,0.0154573768601,-1,-1,46,m,2013,7358,tt2431286,8669,40,-1,0,,0
philomena,Philomena,0.433037259199,-1,-1,79,f,2013,7358,tt2431286,8669,40,-1,0,,0
sally mitchell,Philomena,0.0313761679548,-1,-1,None,f,2013,7358,tt2431286,8669,40,-1,0,,0
sister hildegar,Philomena,0.0278002076364,-1,-1,83,f,2013,7358,tt2431286,8669,40,-1,0,,0
young philomena,Philomena,0.0186872765025,-1,-1,None,f,2013,7358,tt2431286,8669,40,-1,0,,0
alistair ryle,The Riot Club,0.155017447393,-1,-1,28,m,2014,7361,tt2717860,9457,None,-1,0,,0
charlie,The Riot Club,0.0156497832294,-1,-1,32,f,2014,7361,tt2717860,9457,None,-1,0,,0
chris,The Riot Club,0.0887173522259,-1,-1,None,m,2014,7361,tt2717860,9457,None,-1,0,,0
college preside,The Riot Club,0.0113143703077,-1,-1,74,m,2014,7361,tt2717860,9457,None,-1,0,,0
dimitri mitropo,The Riot Club,0.0675689965105,-1,-1,None,m,2014,7361,tt2717860,9457,None,-1,0,,0
ed montgomery,The Riot Club,0.0133234641007,-1,-1,None,m,2014,7361,tt2717860,9457,None,-1,0,,0
george balfour,The Riot Club,0.0404991011949,-1,-1,None,m,2014,7361,tt2717860,9457,None,-1,0,,0
guy bellingfiel,The Riot Club,0.0274928624299,-1,-1,25,m,2014,7361,tt2717860,9457,None,-1,0,,0
harry villiers,The Riot Club,0.100877656762,-1,-1,22,m,2014,7361,tt2717860,9457,None,-1,0,,0
hugo fraser-tyr,The Riot Club,0.107645130591,-1,-1,27,m,2014,7361,tt2717860,9457,None,-1,0,,0
james leighton-,The Riot Club,0.0831130379613,-1,-1,25,m,2014,7361,tt2717860,9457,None,-1,0,,0
jeremy,The Riot Club,0.0580522364386,-1,-1,47,m,2014,7361,tt2717860,9457,None,-1,0,,0
lauren,The Riot Club,0.0784603997039,-1,-1,26,f,2014,7361,tt2717860,9457,None,-1,0,,0
miles richards,The Riot Club,0.0955905678334,-1,-1,29,m,2014,7361,tt2717860,9457,None,-1,0,,0
rachel,The Riot Club,0.024743576187,-1,-1,25,f,2014,7361,tt2717860,9457,None,-1,0,,0
toby maitland,The Riot Club,0.0319340171302,-1,-1,24,m,2014,7361,tt2717860,9457,None,-1,0,,0
bernie,Second Coming,0.158868969538,0.000211532766426,0.000211532766426,None,f,2014,7362,tt2837296,6861,None,10,10,Captain America (Movies),0.0833333333333
counsellor,Second Coming,0.04372540446,-1,-1,44,f,2014,7362,tt2837296,6861,None,0,0,,0
hospital counse,Second Coming,0.0224457076228,-1,-1,None,m,2014,7362,tt2837296,6861,None,0,0,,0
jax,Second Coming,0.288441918088,0.0353535353535,0.0681818181818,None,f,2014,7362,tt2837296,6861,None,14,27,Mortal Kombat - All Media Types,0.0645161290323
jj,Second Coming,0.0840985279114,0.00122463261022,0.00227431770469,None,m,2014,7362,tt2837296,6861,None,28,52,X-Men - All Media Types,0.0434782608696
lauryn,Second Coming,0.0441626585046,-1,-1,None,f,2014,7362,tt2837296,6861,None,0,0,,0
levi,Second Coming,0.0169071563912,0.000366912315763,0.000366912315763,31,m,2014,7362,tt2837296,6861,None,47,47,Harry Potter - J. K. Rowling,0.0357142857143
mark,Second Coming,0.22591458971,0.673218673219,0.810810810811,42,m,2014,7362,tt2837296,6861,None,274,330,The Martian (2015),0.0555555555556
sandra,Second Coming,0.115435067774,0.177570093458,0.177570093458,None,f,2014,7362,tt2837296,6861,None,38,38,Wilby Wonderful (2004),0.0454545454545
adam banjo,The Devil's Rejects,0.0359510167397,-1,-1,38,m,2005,7364,tt0395584,17802,22,-1,0,,0
baby,The Devil's Rejects,0.129367486799,-1,-1,35,f,2005,7364,tt0395584,17802,22,-1,0,,0
billy ray snapp,The Devil's Rejects,0.0575778002472,-1,-1,49,m,2005,7364,tt0395584,17802,22,-1,0,,0
bubba,The Devil's Rejects,0.0170205594877,-1,-1,30,m,2005,7364,tt0395584,17802,22,-1,0,,0
Captain Spauldi,The Devil's Rejects,0.136782384002,-1,-1,66,m,2005,7364,tt0395584,17802,22,-1,0,,0
