name, movie, percent of dialogue, percent of fanworks, age, gender,  year, script ID, imdb ID, movie words, gross, AO3 works, AO3 fandom, title distance
lukey,Day of the Dead,0.0223426975522,0.0,None,m,1985,844,tt0088993,6087,None,0,,1
mary,Day of the Dead,0.0972564481682,0.0825326435083,None,f,1985,844,tt0088993,6087,None,335,Sherlock Holmes - Arthur Conan Doyle,0.00871459694989
miguel,Day of the Dead,0.041235419747,0.0,None,m,1985,844,tt0088993,6087,None,11,カンタレラ - 氷栗優 | Cantarella - Higuri You,0.00277469478357
rhodes,Day of the Dead,0.172334483325,0.0,36,m,1985,844,tt0088993,6087,None,0,,1
sarah,Day of the Dead,0.0749137506161,0.00317683796321,31,f,1985,844,tt0088993,6087,None,528,Marvel Cinematic Universe,0.01
toby,Day of the Dead,0.140791851487,0.00073335288941,None,m,1985,844,tt0088993,6087,None,75,Sherlock Holmes & Related Fandoms,0.010101010101
tony,Day of the Dead,0.0205355676031,0.662098588668,None,m,1985,844,tt0088993,6087,None,6474,NCIS,0.0
ada doork,The Day the Clown Cried,0.0278996101365,0.0,40,f,1972,846,tt0068451,8208,None,0,,1
adolf,The Day the Clown Cried,0.0169346978558,0.0,27,m,1972,846,tt0068451,8208,None,0,,1
captain curt ru,The Day the Clown Cried,0.021320662768,0.0,54,m,1972,846,tt0068451,8208,None,0,,1
colonel bestler,The Day the Clown Cried,0.0623781676413,0.0,54,m,1972,846,tt0068451,8208,None,0,,1
franz,The Day the Clown Cried,0.0179093567251,0.08,26,m,1972,846,tt0068451,8208,None,2,H.I.V.E. Series - Mark Walden,0.0079575596817
galt,The Day the Clown Cried,0.0589668615984,0.195652173913,49,m,1972,846,tt0068451,8208,None,9,Battleborn (Video Game),0.0151228733459
guard,The Day the Clown Cried,0.109770955166,0.0,33,m,1972,846,tt0068451,8208,None,1,방탄소년단 | Bangtan Boys | BTS,0.00564971751412
helmut doork,The Day the Clown Cried,0.420199805068,0.0,46,m,1972,846,tt0068451,8208,None,0,,1
johann keltner,The Day the Clown Cried,0.117933723197,0.0,52,m,1972,846,tt0068451,8208,None,0,,1
ludwig,The Day the Clown Cried,0.0252192982456,0.527777777778,35,m,1972,846,tt0068451,8208,None,19,Ginyuu Mokushiroku Meine Liebe | Meine Liebe,0.00610583446404
reicher,The Day the Clown Cried,0.0296052631579,0.0,None,m,1972,846,tt0068451,8208,None,0,,1
scharff,The Day the Clown Cried,0.0536062378168,0.0,None,m,1972,846,tt0068451,8208,None,0,,1
sergeant hoffma,The Day the Clown Cried,0.0154727095517,0.0,None,m,1972,846,tt0068451,8208,None,0,,1
uhlmann,The Day the Clown Cried,0.0227826510721,0.0,None,m,1972,846,tt0068451,8208,None,0,,1
abby,Days of Heaven,0.258857979502,0.282573123338,29,f,1978,848,tt0077405,13660,None,2763,NCIS,0.0
benson,Days of Heaven,0.0464128843338,0.0123839009288,None,m,1978,848,tt0077405,13660,None,16,Oz (TV),0.00680272108844
bill,Days of Heaven,0.48953147877,0.241706161137,29,m,1978,848,tt0077405,13660,None,102,Southern Vampire Mysteries - Charlaine Harris,0.00527306967985
chuck,Days of Heaven,0.14897510981,0.707274320771,None,m,1978,848,tt0077405,13660,None,807,Chuck (TV),0.00595238095238
sam,Days of Heaven,0.00797950219619,0.0299317982597,None,m,1978,848,tt0077405,13660,None,2800,The Avengers (Marvel) - All Media Types,0.00580551523948
ursula,Days of Heaven,0.048243045388,0.0300601202405,None,f,1978,848,tt0077405,13660,None,15,The Little Mermaid - All Media Types,0.00666666666667
barnhardt,The Day The Earth Stood Still,0.0861072042507,0.0,None,m,1951,849,tt0043456,6399,None,0,,1
bobby,The Day The Earth Stood Still,0.115174245976,0.0197524497163,None,m,1951,849,tt0043456,6399,None,383,X-Men (Movieverse),0.00586940572267
colonel,The Day The Earth Stood Still,0.0331301765901,0.0,None,m,1951,849,tt0043456,6399,None,0,,1
general,The Day The Earth Stood Still,0.0309423347398,0.0456472710871,None,m,1951,849,tt0043456,6399,None,506,Hawaii Five-0 (2010),0.00562983814215
harley,The Day The Earth Stood Still,0.0781372089389,0.363636363636,None,m,1951,849,tt0043456,6399,None,16,Powers (TV),0.0051724137931
helen,The Day The Earth Stood Still,0.14799187373,0.0610492845787,None,f,1951,849,tt0043456,6399,None,192,Primeval,0.00559179869525
hilda,The Day The Earth Stood Still,0.0246913580247,0.227272727273,None,m,1951,849,tt0043456,6399,None,45,Pocket Monsters: Black 2 & White 2 | Pokemon Black 2 & White 2 Versions,0.00366197183099
klaatu,The Day The Earth Stood Still,0.358024691358,1.0,None,m,1951,849,tt0043456,6399,None,1,The Day the Earth Stood Still (2008),0.0239316239316
lieutenant,The Day The Earth Stood Still,0.0264103766213,0.0001539408867,None,m,1951,849,tt0043456,6399,None,1,RWBY,0.0
mrs. crockett,The Day The Earth Stood Still,0.0245350836068,0.0,None,m,1951,849,tt0043456,6399,None,0,,1
tom,The Day The Earth Stood Still,0.0748554461635,0.0243733523971,None,m,1951,849,tt0043456,6399,None,1091,Actor RPF,0.005444646098
angelo pike,Death to Smoochy,0.0241698421339,0.0,38,m,2002,850,tt0266452,9185,12,0,,1
burke bennett,Death to Smoochy,0.113663581927,0.0,58,m,2002,850,tt0266452,9185,12,0,,1
marion frank st,Death to Smoochy,0.0676102340773,0.0,40,m,2002,850,tt0266452,9185,12,0,,1
merv green,Death to Smoochy,0.0326619488296,0.0,48,m,2002,850,tt0266452,9185,12,0,,1
nora wells,Death to Smoochy,0.150027218291,0.0,43,f,2002,850,tt0266452,9185,12,0,,1
rainbow randolp,Death to Smoochy,0.235601524224,0.0,51,m,2002,850,tt0266452,9185,12,0,,1
sheldon mopes,Death to Smoochy,0.30473598258,0.0,33,m,2002,850,tt0266452,9185,12,0,,1
spinner dunn,Death to Smoochy,0.0244964616222,0.0,42,m,2002,850,tt0266452,9185,12,0,,1
tommy cotter,Death to Smoochy,0.0470332063146,0.0,54,f,2002,850,tt0266452,9185,12,0,,1
jonathan mcquar,Deception,0.688180859787,0.0,37,m,2008,851,tt0800240,8537,5,0,,1
male voice,Deception,0.0201475928312,0.0,None,m,2008,851,tt0800240,8537,5,0,,1
peterson,Deception,0.024247393698,0.0588235294118,None,m,2008,851,tt0800240,8537,5,1,Man Who Fell to Earth - Walter Tevis,0.0037037037037
receptionist,Deception,0.016164929132,0.0,None,f,2008,851,tt0800240,8537,5,0,,1
s,Deception,0.0722736324236,0.0,28,f,2008,851,tt0800240,8537,5,0,,1
spanish bank te,Deception,0.0130022256062,0.0,None,f,2008,851,tt0800240,8537,5,0,,1
the blonde,Deception,0.0124165397681,0.0,None,f,2008,851,tt0800240,8537,5,0,,1
wyatt bose,Deception,0.153566826754,0.0,40,m,2008,851,tt0800240,8537,5,0,,1
barbosa,Deep Cover,0.068514046015,0.0,51,m,1992,852,tt0104073,7867,34,0,,1
belinda,Deep Cover,0.0329223337994,0.166666666667,28,f,1992,852,tt0104073,7867,34,1,Belinda Blinked Series - Rocky Flintstone,0.00478240076518
cal tech,Deep Cover,0.0223719333927,0.0,22,m,1992,852,tt0104073,7867,34,0,,1
carver,Deep Cover,0.130036862845,0.0724499523356,39,m,1992,852,tt0104073,7867,34,76,Dragon Age: Origins - Awakening,0.00629425649095
eddie,Deep Cover,0.0397864497267,0.014301191766,33,m,1992,852,tt0104073,7867,34,198,Arrow (TV 2012),0.00533333333333
elias,Deep Cover,0.234396847591,0.00127134035598,None,m,1992,852,tt0104073,7867,34,7,The Mortal Instruments Series - Cassandra Clare,0.00373273609556
gallegos,Deep Cover,0.021863480361,0.0,None,m,1992,852,tt0104073,7867,34,0,,1
gopher,Deep Cover,0.030634295157,0.000138427464009,70,m,1992,852,tt0104073,7867,34,1,Steven Universe (Cartoon),0.0137142857143
hernandez,Deep Cover,0.016016270497,0.0,37,m,1992,852,tt0104073,7867,34,0,,1
john hull,Deep Cover,0.262107537816,0.0,31,m,1992,852,tt0104073,7867,34,0,,1
mccutcheon,Deep Cover,0.069912291852,0.0,None,f,1992,852,tt0104073,7867,34,0,,1
taft,Deep Cover,0.045125206559,0.0,53,m,1992,852,tt0104073,7867,34,0,,1
young russell s,Deep Cover,0.0263124443879,0.0,None,m,1992,852,tt0104073,7867,34,0,,1
albert,The Deer Hunter,0.0612880886427,0.0803278688525,None,m,1978,853,tt0077416,5776,None,147,Resident Evil - All Media Types,0.0070126227209
angela,The Deer Hunter,0.0186980609418,0.0128903654485,36,f,1978,853,tt0077416,5776,None,97,Pacific Rim (Movies),0.00857142857143
armand,The Deer Hunter,0.0353185595568,0.0105150214592,None,m,1978,853,tt0077416,5776,None,49,d'Artagnan Romances (Three Musketeers Series) - All Media Types,0.00407000407
colonel,The Deer Hunter,0.029432132964,0.0,None,m,1978,853,tt0077416,5776,None,0,,1
john,The Deer Hunter,0.0309903047091,0.748213845775,33,m,1978,853,tt0077416,5776,None,3037,Sherlock Holmes - Arthur Conan Doyle,0.00871459694989
linda,The Deer Hunter,0.0824099722992,0.00059824266218,29,f,1978,853,tt0077416,5776,None,48,DCU,0.00740740740741
merle,The Deer Hunter,0.18438365651,0.151515151515,None,m,1978,853,tt0077416,5776,None,30,Tenkuu no Escaflowne | The Vision of Escaflowne,0.00549073438572
nick,The Deer Hunter,0.297783933518,0.789769820972,35,m,1978,853,tt0077416,5776,None,1544,Zootopia (2016),0.00444444444444
sal,The Deer Hunter,0.0663088642659,0.0,None,m,1978,853,tt0077416,5776,None,73,大海原と大海原 | Oounabara to Wadanohara | Wadanohara and the Great Blue Sea,0.00196705188099
vince,The Deer Hunter,0.16932132964,0.19512195122,None,m,1978,853,tt0077416,5776,None,24,2 Fast 2 Furious (2003),0.0091533180778
wedding man,The Deer Hunter,0.0240650969529,0.0,36,m,1978,853,tt0077416,5776,None,0,,1
arkady lubczans,Defiance,0.0181751758151,0.0,None,m,2008,855,tt1034303,10949,34,0,,1
aron bielski,Defiance,0.0116905653484,0.0,16,m,2008,855,tt1034303,10949,34,0,,1
asael bielski,Defiance,0.0789113161019,0.0,22,m,2008,855,tt1034303,10949,34,0,,1
belarussian pol,Defiance,0.0179925107316,0.0,57,m,2008,855,tt1034303,10949,34,0,,1
bella,Defiance,0.038177002466,0.00287944714615,37,f,2008,855,tt1034303,10949,34,45,Hannibal Lecter Series - All Media Types,0.00416666666667
ben zion gulkow,Defiance,0.0159831948123,0.0,53,m,2008,855,tt1034303,10949,34,0,,1
chaya dzienciel,Defiance,0.0109599050142,0.0,19,f,2008,855,tt1034303,10949,34,0,,1
isaac malbin,Defiance,0.0454836058087,0.0,37,m,2008,855,tt1034303,10949,34,0,,1
jacov,Defiance,0.0103205772217,0.0,None,m,2008,855,tt1034303,10949,34,0,,1
konstanty 'kosc,Defiance,0.0151612019362,0.0,52,m,2008,855,tt1034303,10949,34,0,,1
lilka ticktin,Defiance,0.0420129692209,0.0,26,f,2008,855,tt1034303,10949,34,0,,1
lova volkin,Defiance,0.0112339026395,0.0,46,m,2008,855,tt1034303,10949,34,0,,1
miriam,Defiance,0.0101379121381,0.00134374200154,None,f,2008,855,tt1034303,10949,34,21,Hannibal Lecter Series - All Media Types,0.00416666666667
riva reich,Defiance,0.0209151520687,0.0,None,f,2008,855,tt1034303,10949,34,0,,1
shimon haretz,Defiance,0.0790026486437,0.0,58,m,2008,855,tt1034303,10949,34,0,,1
tamara skidelsk,Defiance,0.0167138551466,0.0,33,f,2008,855,tt1034303,10949,34,0,,1
tuvia bielski,Defiance,0.312722623071,0.0,40,m,2008,855,tt1034303,10949,34,0,,1
viktor panchenk,Defiance,0.0372636770481,0.0,46,m,2008,855,tt1034303,10949,34,0,,1
yitzhak shulman,Defiance,0.0233811306969,0.0,33,m,2008,855,tt1034303,10949,34,0,,1
zus bielski,Defiance,0.183761074071,0.0,41,m,2008,855,tt1034303,10949,34,0,,1
buggin' out,Do the Right Thing,0.0971283783784,0.0,31,m,1989,861,tt0097216,5920,60,0,,1
charlie,Do the Right Thing,0.0180743243243,0.593470247499,50,m,1989,861,tt0097216,5920,60,1127,Numb3rs,0.0
da mayor,Do the Right Thing,0.118243243243,0.0,72,m,1989,861,tt0097216,5920,60,0,,1
jade,Do the Right Thing,0.0655405405405,0.318181818182,27,f,1989,861,tt0097216,5920,60,98,AFI,0.0
ml,Do the Right Thing,0.0503378378378,0.0,51,m,1989,861,tt0097216,5920,60,0,,1
mookie,Do the Right Thing,0.195608108108,0.0,32,m,1989,861,tt0097216,5920,60,0,,1
mother sister,Do the Right Thing,0.0548986486486,0.0,67,f,1989,861,tt0097216,5920,60,0,,1
pino,Do the Right Thing,0.095777027027,0.00194931773879,32,m,1989,861,tt0097216,5920,60,2,CSI: NY,0.00444444444444
radio raheem,Do the Right Thing,0.04375,0.0,36,m,1989,861,tt0097216,5920,60,0,,1
salvatore 'sal',Do the Right Thing,0.144087837838,0.0,56,m,1989,861,tt0097216,5920,60,0,,1
sweet dick will,Do the Right Thing,0.0231418918919,0.0,36,m,1989,861,tt0097216,5920,60,0,,1
tina,Do the Right Thing,0.0603040540541,0.0579194674672,25,f,1989,861,tt0097216,5920,60,1775,Glee,0.00505050505051
vito,Do the Right Thing,0.0331081081081,0.333333333333,35,m,1989,861,tt0097216,5920,60,1,Animal Factory (2000),0.00732600732601
ashley,Disturbia,0.183393729321,0.0300632911392,23,f,2007,863,tt0486822,6347,101,57,Glee RPF,0.0
detective parke,Disturbia,0.0374980305656,0.0,42,f,2007,863,tt0486822,6347,101,0,,1
julie,Disturbia,0.0842917913975,0.0788177339901,40,f,2007,863,tt0486822,6347,101,48,The OC,0.0
kale,Disturbia,0.433748227509,0.047619047619,21,m,2007,863,tt0486822,6347,101,1,Chef RPF,0.0
mr. turner,Disturbia,0.115172522452,1.06035543114e-05,54,m,2007,863,tt0486822,6347,101,1,Sherlock (TV),0.00699300699301
ronnie,Disturbia,0.145895698755,0.0139318885449,28,m,2007,863,tt0486822,6347,101,18,Oz (TV),0.0
heidi,Dog Day Afternoon,0.0725639966969,0.00178380306814,None,f,1975,864,tt0072890,9688,None,10,Twilight Series - All Media Types,0.00606060606061
jenny,Dog Day Afternoon,0.0135218827415,0.0465330333402,23,f,1975,864,tt0072890,9688,None,455,NCIS,0.0
leon,Dog Day Afternoon,0.102910817506,0.0606463489466,33,m,1975,864,tt0072890,9688,None,593,NCIS,0.0
moretti,Dog Day Afternoon,0.11426507019,0.000401284109149,52,m,1975,864,tt0072890,9688,None,2,Battlestar Galactica (2003),0.00673400673401
mulvaney,Dog Day Afternoon,0.0731833195706,0.0,52,m,1975,864,tt0072890,9688,None,0,,1
sal,Dog Day Afternoon,0.0473781998348,0.0,40,m,1975,864,tt0072890,9688,None,73,大海原と大海原 | Oounabara to Wadanohara | Wadanohara and the Great Blue Sea,0.00192771084337
sonny,Dog Day Afternoon,0.512180016515,0.483606557377,35,m,1975,864,tt0072890,9688,None,59,Law & Order: Special Victims Unit RPF,0.00500500500501
sylvia,Dog Day Afternoon,0.0472749793559,0.44,None,f,1975,864,tt0072890,9688,None,22,Parade's End - All Media Types,0.00567375886525
tv newsman,Dog Day Afternoon,0.0167217175888,0.0,None,m,1975,864,tt0072890,9688,None,0,,1
berger,Donnie Brasco,0.0144830659537,0.0555555555556,None,f,1997,866,tt0119008,13464,79,1,Eloise - Kay Thompson (ill. Hilary Knight),0.00606060606061
boobie,Donnie Brasco,0.0236185383244,0.0,None,m,1997,866,tt0119008,13464,79,0,,1
bursey,Donnie Brasco,0.0181966726084,0.0,None,m,1997,866,tt0119008,13464,79,0,,1
calvino,Donnie Brasco,0.0135175282234,0.0,None,m,1997,866,tt0119008,13464,79,0,,1
donnie,Donnie Brasco,0.270127748069,0.530769230769,34,m,1997,866,tt0119008,13464,79,69,Teenage Mutant Ninja Turtles: Out of the Shadows (2016),0.00374331550802
hogue,Donnie Brasco,0.0283719548425,0.0,None,m,1997,866,tt0119008,13464,79,0,,1
joe,Donnie Brasco,0.0216131907308,0.0287468400144,None,m,1997,866,tt0119008,13464,79,398,Arrow (TV 2012),0.00952380952381
jules,Donnie Brasco,0.0428550207962,0.013987284287,None,m,1997,866,tt0119008,13464,79,77,The Mortal Instruments Series - Cassandra Clare,0.00567375886525
lebow,Donnie Brasco,0.0270350564468,0.0,None,m,1997,866,tt0119008,13464,79,0,,1
lefty,Donnie Brasco,0.280600118835,0.00819672131148,57,m,1997,866,tt0119008,13464,79,1,Buffy the Vampire Slayer (1992),0.0058651026393
maggie,Donnie Brasco,0.0977421271539,0.0246930803571,28,f,1997,866,tt0119008,13464,79,354,The Walking Dead & Related Fandoms,0.00625782227785
marshall,Donnie Brasco,0.00987819370172,0.0211764705882,None,m,1997,866,tt0119008,13464,79,144,The Vampire Diaries (TV),0.0112612612613
nicky,Donnie Brasco,0.051990493167,0.0580524344569,48,m,1997,866,tt0119008,13464,79,31,Baby-Sitters Club - Ann M. Martin,0.00527009222661
sonny,Donnie Brasco,0.0844474153298,0.483606557377,39,m,1997,866,tt0119008,13464,79,59,Law & Order: Special Victims Unit RPF,0.00432432432432
terry,Donnie Brasco,0.015522875817,0.020979020979,None,f,1997,866,tt0119008,13464,79,24,Justice League & Justice League Unlimited (Cartoons),0.00414201183432
brother jacopus,Dragonslayer,0.040233614536,0.0,37,m,1981,868,tt0082288,6164,18,0,,1
galen,Dragonslayer,0.216580142764,0.00225152782245,27,m,1981,868,tt0082288,6164,18,7,Star Wars: The Clone Wars (2008) - All Media Types,0.0058064516129
greil,Dragonslayer,0.0893900064893,0.0217028380634,53,m,1981,868,tt0082288,6164,18,13,Fire Emblem: Soen no Kiseki/Akatsuki no Megami | Fire Emblem Path of Radiance/Radiant Dawn,0.00152505446623
hodge,Dragonslayer,0.0702465931213,0.0,72,m,1981,868,tt0082288,6164,18,0,,1
horsrik,Dragonslayer,0.0444516547696,0.0,50,m,1981,868,tt0082288,6164,18,0,,1
king,Dragonslayer,0.0658663205711,0.00255676007363,None,m,1981,868,tt0082288,6164,18,25,NCIS,0.0
princess elspet,Dragonslayer,0.0470473718365,0.0,None,f,1981,868,tt0082288,6164,18,0,,1
simon,Dragonslayer,0.0499675535367,0.297366030881,None,m,1981,868,tt0082288,6164,18,1637,The Mortal Instruments Series - Cassandra Clare,0.00504868373603
tyrian,Dragonslayer,0.0756002595717,0.00230911330049,40,m,1981,868,tt0082288,6164,18,15,RWBY,0.0
ulrich,Dragonslayer,0.109669046074,0.0,79,m,1981,868,tt0082288,6164,18,0,,1
valerian,Dragonslayer,0.190947436729,1.0,29,f,1981,868,tt0082288,6164,18,2,Valerian and the City of a Thousand Planets (2017),0.00451612903226
barton keyes,Double Indemnity,0.217068784655,1.0,51,m,1944,869,tt0036775,13346,None,1,Double Indemnity (1944),0.0356744704571
edward s. norto,Double Indemnity,0.047130226285,0.0,40,m,1944,869,tt0036775,13346,None,0,,1
lola dietrichso,Double Indemnity,0.0752285328938,0.0,23,f,1944,869,tt0036775,13346,None,0,,1
mr. jackson,Double Indemnity,0.0240521504571,0.0,56,m,1944,869,tt0036775,13346,None,0,,1
nino zachetti,Double Indemnity,0.00786752585044,0.0,27,m,1944,869,tt0036775,13346,None,0,,1
phyllis dietric,Double Indemnity,0.191742844298,0.0,37,f,1944,869,tt0036775,13346,None,0,,1
sam garlopis,Double Indemnity,0.00951595983815,0.0,49,m,1944,869,tt0036775,13346,None,0,,1
walter neff,Double Indemnity,0.427393975723,1.0,36,m,1944,869,tt0036775,13346,None,1,Double Indemnity (1944),0.0356744704571
bill siddons,The Doors,0.0220190779014,0.0,20,m,1991,871,tt0101761,12580,72,0,,1
gloria,The Doors,0.0143084260731,0.078431372549,None,f,1991,871,tt0101761,12580,72,8,American Horror Story: Freak Show,0.00721500721501
jim morrison,The Doors,0.533147853736,0.0015026296018,32,m,1991,871,tt0101761,12580,72,2,1960s Music Scene RPF,0.00634920634921
john densmore,The Doors,0.0426868044515,0.00235294117647,26,m,1991,871,tt0101761,12580,72,1,Olympics RPF,0.00793650793651
lawyer,The Doors,0.00906200317965,0.000948766603416,72,m,1991,871,tt0101761,12580,72,20,Star Wars Episode VII: The Force Awakens (2015),0.00531914893617
mike,The Doors,0.0116057233704,0.0749870659484,None,m,1991,871,tt0101761,12580,72,2464,Shingeki no Kyojin | Attack on Titan,0.00617283950617
music manager,The Doors,0.0170111287758,0.0,45,m,1991,871,tt0101761,12580,72,0,,1
pamela courson,The Doors,0.0961844197138,0.0,30,f,1991,871,tt0101761,12580,72,0,,1
patricia kennea,The Doors,0.0548489666137,0.0,37,f,1991,871,tt0101761,12580,72,0,,1
paul rothchild,The Doors,0.0179650238474,0.0,33,m,1991,871,tt0101761,12580,72,0,,1
pr man,The Doors,0.0100158982512,0.0,None,m,1991,871,tt0101761,12580,72,0,,1
ray manzarek,The Doors,0.0965818759936,0.0909090909091,32,m,1991,871,tt0101761,12580,72,1,Jimi Hendrix Experience,0.00815217391304
robbie,The Doors,0.0342607313196,0.00417778225198,None,m,1991,871,tt0101761,12580,72,83,Agents of S.H.I.E.L.D. (TV),0.00617283950617
sullivan's prod,The Doors,0.0112877583466,0.0,31,m,1991,871,tt0101761,12580,72,0,,1
tom baker,The Doors,0.0290143084261,0.0,33,m,1991,871,tt0101761,12580,72,0,,1
groucho,Duck Soup,0.730343737653,0.0,None,m,1933,873,tt0023969,5062,None,0,,1
mrs. teasdale,Duck Soup,0.14302647175,0.0,51,f,1933,873,tt0023969,5062,None,0,,1
trentino,Duck Soup,0.126629790597,0.0,38,m,1933,873,tt0023969,5062,None,0,,1
doctor kynes,Dune,0.0753469927297,0.0,55,m,1984,875,tt0087182,6052,70,0,,1
doctor wellingt,Dune,0.0289160608063,0.0,48,m,1984,875,tt0087182,6052,70,0,,1
duke leto atrei,Dune,0.0603106411104,0.0,43,m,1984,875,tt0087182,6052,70,0,,1
gurney halleck,Dune,0.0456047587574,4.55809289393e-05,44,m,1984,875,tt0087182,6052,70,1,Star Trek: Alternate Original Series (Movies),0.00181405895692
lady jessica,Dune,0.116820885658,8.06159055182e-06,39,f,1984,875,tt0087182,6052,70,1,Harry Potter - J. K. Rowling,0.00223214285714
padishah empero,Dune,0.0555188367482,0.0,72,m,1984,875,tt0087182,6052,70,0,,1
paul atreides,Dune,0.293621943159,0.000509424350484,25,m,1984,875,tt0087182,6052,70,2,Star Wars Original Trilogy,0.0025641025641
piter de vries,Dune,0.0363516192994,0.000926784059314,34,m,1984,875,tt0087182,6052,70,1,Neon Genesis Evangelion,0.00644122383253
reverend mother,Dune,0.0915399867812,0.166666666667,54,f,1984,875,tt0087182,6052,70,1,The Flying Nun (TV),0.0091533180778
stilgar,Dune,0.0705551883675,8.06159055182e-06,39,m,1984,875,tt0087182,6052,70,1,Harry Potter - J. K. Rowling,0.00223214285714
the baron's doc,Dune,0.0829477858559,0.0,67,m,1984,875,tt0087182,6052,70,0,,1
thufir hawat,Dune,0.042465300727,1.0,57,m,1984,875,tt0087182,6052,70,1,Prelude to Dune - Brian Herbert & Kevin J. Anderson & Stephen Youll,0.00168173218415
bill,Edward Scissorhands,0.135708566853,0.241706161137,56,m,1990,878,tt0099487,4996,116,102,Southern Vampire Mysteries - Charlaine Harris,0.00625
edward scissorh,Edward Scissorhands,0.037029623699,0.0,27,m,1990,878,tt0099487,4996,116,0,,1
esmeralda,Edward Scissorhands,0.0208166533227,0.0837438423645,40,f,1990,878,tt0099487,4996,116,17,Notre-Dame de Paris | The Hunchback of Notre-Dame - All Media Types,0.00347101700798
jim,Edward Scissorhands,0.107886309047,0.00196914180314,22,m,1990,878,tt0099487,4996,116,158,DCU,0.0
joyce,Edward Scissorhands,0.119695756605,0.222222222222,40,f,1990,878,tt0099487,4996,116,14,Midsomer Murders - All Media Types,0.00776914539401
kevin,Edward Scissorhands,0.0306244995997,0.869266055046,12,m,1990,878,tt0099487,4996,116,379,The Book of Mormon - Parker/Stone/Lopez,0.00442086648983
kim,Edward Scissorhands,0.112089671737,0.00874537504205,19,f,1990,878,tt0099487,4996,116,26,Mystic Messenger (Video Game),0.00718390804598
marge,Edward Scissorhands,0.0252201761409,0.0078125,38,f,1990,878,tt0099487,4996,116,1,Ghostbusters (Movies 1984-1989),0.00516129032258
officer allen,Edward Scissorhands,0.0230184147318,0.0,56,m,1990,878,tt0099487,4996,116,0,,1
peg,Edward Scissorhands,0.387910328263,0.0,42,f,1990,878,tt0099487,4996,116,0,,1
agent thomas mo,Eagle Eye,0.148926802422,0.0,53,m,2008,879,tt1059786,9085,122,0,,1
ariia,Eagle Eye,0.0580077050083,0.0,48,f,2008,879,tt1059786,9085,122,0,,1
defense secreta,Eagle Eye,0.0496422674739,0.0,45,m,2008,879,tt1059786,9085,122,0,,1
jerry shaw,Eagle Eye,0.168299394606,0.5,22,m,2008,879,tt1059786,9085,122,2,Eagle Eye (2008),0.045
kyle,Eagle Eye,0.0241056686846,0.00200653057155,None,m,2008,879,tt1059786,9085,122,161,DCU,0.0
latesha,Eagle Eye,0.124160704458,0.0,None,f,2008,879,tt1059786,9085,122,0,,1
michael,Eagle Eye,0.0149697303247,0.607253427687,None,m,2008,879,tt1059786,9085,122,8238,Rooster Teeth/Achievement Hunter/Funhaus RPF,0.00257289879931
middle eastern ,Eagle Eye,0.0147495872317,0.0,None,m,2008,879,tt1059786,9085,122,0,,1
mrs. wierzbowsk,Eagle Eye,0.0267473858008,0.0,75,f,2008,879,tt1059786,9085,122,0,,1
rachel holloman,Eagle Eye,0.157182168409,0.0,32,f,2008,879,tt1059786,9085,122,0,,1
scott,Eagle Eye,0.126582278481,0.0599866200847,None,m,2008,879,tt1059786,9085,122,807,X-Men (Alternate Timeline Movies),0.00721500721501
woman's voice,Eagle Eye,0.0866263070996,0.0,None,f,2008,879,tt1059786,9085,122,0,,1
bess throckmort,Elizabeth: The Golden Age,0.103061782395,0.0,25,f,2007,885,tt0414055,7316,20,0,,1
dr. john dee,Elizabeth: The Golden Age,0.0386823400765,4.4812906117e-05,54,m,2007,885,tt0414055,7316,20,1,DCU (Comics),0.00432432432432
king philip ll ,Elizabeth: The Golden Age,0.0207763805358,0.00467289719626,39,m,2007,885,tt0414055,7316,20,1,Classical Greece and Rome History & Literature RPF,0.00533333333333
lord howard,Elizabeth: The Golden Age,0.0210497539639,0.0,65,m,2007,885,tt0414055,7316,20,0,,1
mary stuart,Elizabeth: The Golden Age,0.0686167304538,0.694881889764,30,f,2007,885,tt0414055,7316,20,353,Reign (TV),0.00685714285714
queen elizabeth,Elizabeth: The Golden Age,0.339256424276,0.112068965517,38,f,2007,885,tt0414055,7316,20,13,The Sunne in Splendour - Sharon Kay Penman,0.00639658848614
robert reston,Elizabeth: The Golden Age,0.0235101148168,0.0,40,m,2007,885,tt0414055,7316,20,0,,1
sir amyas paule,Elizabeth: The Golden Age,0.0220065609623,0.0,40,m,2007,885,tt0414055,7316,20,0,,1
sir christopher,Elizabeth: The Golden Age,0.0199562602515,0.0,29,m,2007,885,tt0414055,7316,20,0,,1
sir francis wal,Elizabeth: The Golden Age,0.103198469109,0.0,56,m,2007,885,tt0414055,7316,20,0,,1
sir walter rale,Elizabeth: The Golden Age,0.198605795517,0.0,43,m,2007,885,tt0414055,7316,20,0,,1
ursula walsingh,Elizabeth: The Golden Age,0.0150355385457,0.0,44,f,2007,885,tt0414055,7316,20,0,,1
william walsing,Elizabeth: The Golden Age,0.0262438490979,0.0,43,m,2007,885,tt0414055,7316,20,0,,1
anne,The Elephant Man,0.0391787852866,0.626556016598,None,f,1980,886,tt0080678,5845,None,151,Anne of Green Gables - L. M. Montgomery,0.00652680652681
broadneck,The Elephant Man,0.0776732249786,0.0,60,m,1980,886,tt0080678,5845,None,0,,1
bytes,The Elephant Man,0.0819503849444,0.0,53,m,1980,886,tt0080678,5845,None,0,,1
